ID, Media, Link
1062332439949926400,@TheGreyLucario Always!,
1062332414398251008,@raiinyontwitch Run/Cry,
1062332216070549506,*Sees a pizza*  Our brain:   Don't say it  Don't say it Don't say it  Don't say it  Don't say it Don't say it  Don'  https://t.co/TudCkFNcUa,
1062277360924418048,@____royaltee This tweet &gt;,
1062277296898428928,@sshhaannddaa Best phase!,
1062277266544254976,@iamLegend22 Understandable.,
1062277217818947585,@CCBraves Clearly  ,
1062277097165602817,@Burnaakoo  ,
1062277037325541376,@KayeHefner Impressive.,
1062276056168697856,@AKA_JPStyles ALL?  ,
1062275960031068161,@Scottbs47  ,
1062275797342437376,@torqpenderloin Never thought of that  ,
1062275707546624000,@JMacc__ Yup.,
1062275678874284032,@_jamesbright Thanks for recognizing that  ,
1062275600105291776,@bubs @thetylerhayes This is true.,
1062275546556575744,@WhereMyNameGoes Do it.,
1062275422241611776,@Wanna_Tweets .... ,
1062275228934529024,@Weswells6 The greatest!,
1062275089599815680,@obewonTV  ,
1062275044263440384,@Stupid__Rainbow @Pamaj This.,
1062275008821637120,@fatshib ...?    ,
1062274879419019265,@NjStar_Girl Works with us  ,
1062259616803905536,@_Woodk No promises but we'll let the team know what you're hoping to see  ,
1062250662484942848,@WytchyOne76 Thanks again for all your help; we really appreciate it!,
1062228292638531584,@WytchyOne76 Thanks! We replied.,
1062166362792083457,@NjStar_Girl Uhhhhh  ,
1062154643927642112,@WytchyOne76 That's not good  Tiffany. Send us a DM so we can help. https://t.co/episLlRMoP,
1062154440256434176,@Laceyalleman Good question  Lacey. Send us a DM. https://t.co/episLlRMoP,
1062116171011555328,@ladylilith93  ,
1062116086529835010,@EVEbolaa We are too.,
1062115950076530690,@gnnieaower Never change.,
1062115817544994816,@kabuschmeier Sounds accurate.,
1062109046302498819,@Bacon_Dad_ Uh oh  ,
1062083897922600960,@emmarosespags @Pat_Pitts So close to #1  ,
1062078996018532357,@drkencham They just retired  Kevin. We'll let our team know you were looking for them.,
1062058821219246080,@MizzouBoyPride @LEGIQN  ,
1062056168003133441,@LEGIQN  ,
1062055670797819905,@ErikaElnona You just made our day!,
1062055613730037761,@LEGIQN The world deserves it.,
1062053215032741888,@BratwurstRandy Surprise  ,
1062052809619705856,@LEGIQN Lil Greg.,
1062020085278224386,@lucaswmuller (Noted),
1062018481145688067,@lucaswmuller Why didn't it happen?,
1062006163187867648,@Hayleigh_Hatter @SeanLowe09 Happy Monday.,
1062001517190885382,@thedcd @delissio ... ,
1062001486983512064,@LinendollC @delissio Exactly.,
1061991513729720320,@melaniesdean @GillianK_25 @stouffers Ours too  ,
1061991113484050432,@melaniesdean @GillianK_25 @stouffers There are other choices?!,
1061990959033040896,It s not delivery It s DiGiorno Unless you Live in  Canada  Then  It s still  Not delivery  It s @delissio,
1061918256582352896,@joecortezii Solid pizza time pick!  ,
1061918097387520000,@tjenningsRE We can t  ,
1061917959986262016,@marleynicolette  ,
1061917411643932673,@Shh_Imaround Sounds right  ,
1061917328022102016,@ErikaElnona Our favorite night  ,
1061917256656019461,@melaniesdean  ,
1061917206441799681,@aDM_Salsa @AceHoops Really  ,
1061917129325326336,@LLcoolRay14 @aDM_Salsa Yup  ,
1061917016326578176,@_Jaimiferr That works  ,
1061916681948315648,@aWESome311 Hey!  ,
1061916623056056321,@SeanLowe09 Is it though?,
1061809817994563584,@TheMeredithMack We let the team know but we have this for now: https://t.co/gen68SJGai https://t.co/episLlRMoP,
1061801595250327552,@kevinmckenna14 We didn't: https://t.co/64gvynKZKP,
1061789344065822721,@PlayWithJambo  ,
1061787721851658240,@PlayWithJambo Listen to your  ,
1061755730070507521,@dustyharper_ Where did you think we got that reference from?  ,
1061755615654174725,@ItsYoshh Us:  ,
1061755563758022657,@neutronttv  ,
1061749892593393665,@TheKidFromBKLYN Appreciate the  ,
1061747636670287872,@TheKidFromBKLYN Hey!!!,
1061739300964974594,@BlakeMcCleary You know what you re doing!,
1061705760718106624,@PlayWithJambo @LunaOfWater IT IS THE BEST,
1061697813522890752,@omgadrian  ,
1061697766861275138,@StrawHat_Pat It s  ,
