ID, Media, Link
1061271610794168320,@jonathanlaura No need to fill an additional one. Please allow up to 72 business hours from your initial submission  https://t.co/fugJyR5I7P,
1061267697537818625,@therealkakkie #getinthegame #readysetshrimp,
1061267462572990464,@TEB717 Wonderful. We are glad you enjoyed every bite!,
1061266719837224960,@mjvw1962 That's a great way to spend some quality time together! Let us know your favorite dish.,
1061266381700825088,@jonathanlaura We're sorry to hear you did not enjoy your recent experience with us. Would you please fill out our  https://t.co/XxxNZG99yz,
1061252371756601344,@truearivp There are many ways you can get coupons to Red Lobster!  Sign up for our Fresh Alerts by texting "JOIN"  https://t.co/FPwFdFgTjF,
1061057209034031104,@truearivp That's love right there! #CheddarBayBiscuits,
1061054187432280065,@LauraEl0516 Looks like a great job to us *air high-five*,
1061052156114026496,@LauraEl0516 You're making us hungry!  ,
1061046025434087424,@LauraEl0516 We call dibs if you can't finish it  ,
1061044645751390208,@ZachCherry Looking forward to your visit soon!,
1061032544899121152,@LauraEl0516 Great plan! Send us some pics when your dishes arrive?,
1061012195838955520,Who's ready for some aloha hour vibes this weekend?   https://t.co/FdxkzkWfv7,http://pbs.twimg.com/media/Drl4-CUWwAAYd5j.jpg
1061003495430635522,@ashleyzosa Now that's love right there!,
1061002126258855936,@_lolaab This sounds like a reasonable request to us. We hope to see you soon!,
1060992911284805632,@bigtree90 All of our US locations are closed on Thanksgiving Day and December 25th  except Time Square  which is o  https://t.co/1wDctKCxSu,
1060962794756038656,@johnnyoflion Follow your heart  and your taste-buds!,
1060961588205756416,@alisonbrantley Never underestimate the power of the #CheddarBayBiscuits,
1060724909507256321,@dwntwnkatybrown Sounds like a great plan! *air high-five*,
1060701874519789568,@mrsedwards3 We're sorry to hear this and our team would like to learn more. Would you please fill out our online f  https://t.co/iSMG7uJwkv,
1060698054620254208,@Sereth99 This sounds like a frustrating situation. Have you asked the manager why there's a delay?,
1060693352214085632,@aboutnici What a great way to celebrate. Wish them a Happy Birthday for us!,
