ID, Media, Link
1062737594612637704,@Kappa_In_Chat If you can hook us up with $4,
1062736449794121729,@SonRanto This is uncomfortable to look at,
1062735247765311488,@TimeLostYeti get me a Frosty,
1062731156230152192,@LaBetha We're disappointed to hear this! Please DM us your contact info so we can have someone reach out and make this right.,
1062730792839888896,@Longtommy10 Oh no! Sorry to hear this! Please DM us the restaurant location and your phone number so we can make this right.,
1062729495122268160,@AthenaArchetype We certainly don t like to hear that! Please DM us with the exact location of your visit  along wi  https://t.co/F9yPVOltuQ,
1062728244116574209,@BBurley21 We're just here to party,
1062585482436100096,@thehypetype1 This isn t the quality we d expect. Please DM us with info on this location  along with your number   https://t.co/Sl3IBYKY6o,
1062554376332558336,@therealkolashea Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062553704765800448,@Thisbeme369 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062524436904054785,@MakaylaMarieK This isn t the quality we d expect. Please DM us with info on this location  along with your number   https://t.co/Hrs5nZBCBE,
1062523376835665928,@shminkmeister That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!,
1062523049994579968,@correll_madison This isn t the quality we d expect. Please DM us with info on this location  along with your numbe  https://t.co/0yZ8CPn0vP,
1062511570339672064,@countessmandy We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062510266615808000,@morae68 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062501759023755264,@Damsteegt We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062488520705667072,@megaplushie Thank you for bringing this to our attention. We will make the management team aware of this so they c  https://t.co/UMRhDIRaWx,
1062486544332800003,@xWing_Dan This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.,
1062486019247955968,@DangeThat We re sorry you had an experience like this. Can you provide us with the address of your visit  along wi  https://t.co/eTMcKpcVCE,
1062485687482675206,@RealDavidTafoya Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062485018507964416,@officialronnieo We take things like this very seriously. Can you DM us the address of your visit and your phone nu  https://t.co/M8NJLuE4wa,
1062478306082258946,@HaleyFournier We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062478189828718592,@FaaaustoYo That s not the quality we expect from our restaurants. Can you DM us the address of your visit  along w  https://t.co/1TKWRFZ7Ez,
1062477359549419522,@Bignaz40 You can purchase in restaurant  but if you'd prefer online or you'd like to order a larger quantity of ta  https://t.co/sveXxY1QUP,
1062468964285104128,@dope_dimepiece We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062468430908047360,@SaraCherry88 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062468246291603456,@icy_pyro90 Thanks for reaching out! We ll pass this on to our product team!,
1062462073769283588,@dunnshandle We're sorry to hear that! Please DM us the address of your visit and your phone # so we can make this right. Thanks!,
1062461347118637062,@sallysalutation Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062443637722832897,@lcmtvbreath4 That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062443567715700737,@PokegameMV no bamboozle,
1062443448916209664,@NerdfighterAme We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062441400212619264,@LadmanMp4 We deliver with Door Dash,
1062441333858725889,@ben_zucker_ @McDonalds At least you have good taste in social media,
1062441224437751808,@JoshuaM00214525 @McDonalds We know,
1062439067592335360,@motivationstat0 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062436528197124096,@KGFL21 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062436071387078656,@InfamousGhostV3 don't know  don't really care either.,
1062434942628577281,@Kiki_YT1337 You should just go to us regardless but  ,
1062434854996992000,@jahzmun Do you can have good food,
1062434769403895810,@somenolifer That s not a thing,
1062428847566663680,@JEpperson1685 Do it again,
1062424356083691521,@SkyFlyDye1 Right?,
1062423347827560448,@toetappin66 That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!,
1062422932071374848,@ErikaBree Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062418298095222784,@boopesss51 We certainly don t like to see that. Was this the location at 740 TRENTON AVE. in FINDLAY? Can you DM u  https://t.co/JujdpR3o76,
1062413746608451584,@kaylaloga This isn t the quality we d expect. Please DM us with info on this location  along with your number  and we'll make it up to you.,
1062413506811740160,@joogie_boogie We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062413353560227840,@jmcavinew11 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062411659686412289,@miwega Hi there! DM us so we can assist you further!,
1062411206261121024,@ChaseDaenzer Thanks Chase,
1062410357178810369,@_GaiaB It's a way of life,
1062408674495348738,@jxplosive21 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1062404737126023170,@janel989 This is a new deal  so it's going for a limited time,
1062403777930633216,@MimoDiaz110 Just get it after school,
1062402439037546497,@rowyn_olson Sounds perfect,
1062402392887570432,@dennis_heaton We will be creating a case about your experience. If you would like a follow up call from the GM of  https://t.co/eEaV5LEEMc,
1062402019649036288,@crimsonrosee Looks awesome!,
1062401334333399042,@instantfamily @sfosternyc @DTFA Already got tickets. We'll be there opening night!,
1062400923669012482,@StephenCraig Wendy's is the move,
1062399814942498818,@saraebax That's not okay. Please DM us with the address of this location  along with your phone number  and we'll make it up to you.,
1062399538579812354,@FNQuantum Nice!,
1062399425404960768,@bdroberts1 We're sorry you left disappointed! Can you DM us your phone number? We d love to make things up to you.,
1062399111054401537,@madisonxparks Oh no! Please DM us with info on this location  along with your number  and we'll make it up to you.,
1062398621616881664,@DruffLegend85 This isn't the service we expect. Please DM us with your contact info so we can look into this further.,
1062398451537924097,@therealtravioly @thegameawards It's been a great year. Probably would vote Red Dead.,
1062398387625037825,@tyler__stephens We d love to make this right. DM us with info on this location  along with your number  and we'll make it up to you.,
1062398088755712000,@BDV43953156 @sfosternyc @DTFA @instantfamily at all participating locations,
1062398008086724608,@Nei_Chan369 see you soon,
1062396936324608000,@sfosternyc @DTFA @instantfamily Make sure you grab a lid for that Frosty so you can sneak that bad boy into the theatre.,
1062396501719220225,@CouurtneyMae We're sorry you left disappointed! Can you DM us the address of your visit and your phone number? We  https://t.co/SpCK21CaGh,
1062394235603820544,@BrianAThomas It's Brian!,
1062393675882336257,@animebaglover93 We're disappointed to hear this. DM us  we'd like to gather some additional details about your visit.,
1062388656961437703,@livhasideas Because the best road trips include Wendy's,
1062384060071325696,@abbbbygaillll same,
1062384025036304384,@Counterfeit_Sol k sorry bout that,
1062381014977273856,@shanboy9789 Put your phone away,
1062380949818822656,@LandonSonic That's a lotta fries,
1062380411190472706,@cruzinqq Sounds like something an O'Driscoll would say,
1062379269148606466,@LeMoosh69 lol,
1062378453683658752,@GuilIermo_ worth the trip,
1062378402815074304,@BeastBoyFire yes,
1062378314260733955,@dave_micheal1 perfect,
1062378262939267073,@JackMcJake deal still going after school  no worries,
1062377867651227649,@evanscottolson Yeah  cause it's good as all heck,
1062377795714719749,@Antasmaisawsome excellent,
