ID, Media, Link
1059178851417419776,@AlissaForvour_ We're disappointed to hear this! Please DM us the restaurant location and your phone number so we can make this right.,
1059167061803495424,@imperfekshun That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!,
1059161058609377281,@cooljack9000 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.,
1059160812290560000,@DavidKreye Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1059158703805423616,@brightrobert7 We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1059158323742728192,@MichGetsHealthy This isn t the quality we d expect. Please DM us with info on this location  along with your numbe  https://t.co/nCD1aoSFTE,
1059157747915243523,@kendahladams32 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.,
1059157590138068993,@brightrobert7 This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.,
1059130706360713217,@LizBogie Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1059125109410226178,@mrdontdoit_02 Oh no! That's definitely not okay. Can you DM us with the exact location of your visit  along with y  https://t.co/lYegb5jVSf,
1059124622342475776,@gracestwitr We certainly don t like to hear that. Please DM us the restaurant location and your phone number so we can make this right.,
1059124059957587968,@johnherren1968 Hello John  we have created a report with the information you provided and the GM of this location  https://t.co/NGztUar58r,
1059123364952969221,@8baleadas Sorry to see this! Please DM us with the exact location of your visit  along with your contact info so w  https://t.co/2JeJYe1VNI,
1059123206869671937,@prime_bee That's not okay! Please DM us with the exact location of your visit  along with your number  and we'll make it up to you.,
1059122609982398464,@TheMattGilbert We're sorry to hear about this! Can you DM us with the exact location of your visit  along with you  https://t.co/NRze4h1umV,
1059111540538986506,@Susanmvh Oh no! Please DM us with the exact location of your visit  along with your number  and we'll make it up to you.,
1059108157262389250,@nostalgiakills We're disappointed to hear this! Please DM us the restaurant location and your phone number so we can make this right.,
1059107795260375047,@dtanderson10 Sorry to hear this! Please DM us with info on this location  along with your number  and we'll make it up to you.,
1059107362731110401,@KD_Gray That's too long to wait! Please DM us with the exact location of your visit  along with your contact info  https://t.co/fUT3Dp9ONg,
1059101158957035521,@SimpleSouthernM We certainly don t like to see that. Please DM us the restaurant location and your phone number so we can make this right.,
1059100467656036354,@NeonMagician76 Sorry to see this! Can you DM us with the exact location of your visit  along with your contact inf  https://t.co/ogYJdGMwLw,
1059098959283675136,@reneatinytalks That's awesome! We'll make sure the team is recognized for providing such a great experience.,
1059077868557344773,@HeySweetTweetz Oh no! That's not okay. Please DM us the restaurant location and your phone number so we can make this right.,
1058925401370779650,@ChrisWorldTV Oh no! Can you DM us the address of your visit and your phone number? We'd love to make this right.,
1058923324535922689,@SeanFly92077622 Thanks for reaching out! We ll pass this on to our product team!,
1058897217380143106,@JuicezzIsCool Oh no! Can you DM us the address of your visit and your phone number? We'd love to make this right.,
1058897137507930112,@EmbraceNEE_ That s not the kind of service we expect from our restaurants. Can you DM us the address of your visit  https://t.co/yUkjV2jHJD,
1058896969702215680,@NaeNaeS5 We certainly don t like to see that. Can you DM us the address of your visit and your phone number? We wo  https://t.co/DwWrNKIoVz,
1058893616310116353,@TheGolbasaur We re so sorry to hear that! Can you DM us the address of your visit and your phone number? We d love  https://t.co/xfV5euak5p,
1058892218180734982,@Skinny_Chan Oh no! Can you DM us the address of your visit and your phone number? We'd love to make this right.,
1058888819519508480,@teresampotts Hey there! Can you DM the address of your visit and your phone number? Thanks so much!,
1058888585481539584,@TheShakirMalik That's not okay. Can you DM us the address of your visit and your phone number? We would love to make this right.,
1058887723493351424,@_ScherzoDiNotte Oh no! Can you DM us your phone number? We'd love to make this right.,
1058887625782771712,@NickiMToya We re so sorry to hear that! Can you DM us the address of your visit and your phone number? We d love to make things up to you.,
1058887568371208193,@NamanBrahmbhatt Thanks for reaching out! We ll pass this on to our product team!,
1058887518085615616,@LizKMPH We certainly don t like to see that. Can you DM us the address of your visit and your phone number? We wou  https://t.co/A7wbEtQLlH,
1058887437022363648,@PengWin81 That s not the quality we expect from our restaurants. Can you DM us the address of your visit and your  https://t.co/rNt0ummxMS,
1058887387223375873,@MzsSiyckWidIt We take things like this very seriously. Can you DM us the address of your visit and your phone numb  https://t.co/ERMCd1IGme,
1058833307989872646,@LukeHarperWWE It s honestly impressive.  But it is Saturday  you know what that means.,
1058830427614523392,@__MeganJohnston We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1058829634845003776,@apfreel That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!,
1058825072893411332,@OfficialName_0 This isn't the service we expect. Please DM us your contact info so we can look into this further.,
1058824501851504641,@tatiana_elchami That doesn't look right! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1058812575452934147,@StoaksXX We're disappointed to hear this. DM us  we'd like to gather some additional details about your visit.,
1058810489684271104,@bombbitchdaisy We d love to make this right. DM us with info on this location  along with your number  and we'll make it up to you.,
1058795847276740608,@FariYabe This isn't the service we expect. Please DM us with the location and your contact info so we can look into this further.,
1058794969799016448,@SpennJ We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1058792181215961088,@EricJordanRadio That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!,
1058790222455078915,@Inzianna Oh no! Please DM us your phone # so we can make this right. Thanks!,
1058787819525693442,@foxwithmee We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1058775651975610369,@gamerjefftk Great to hear!  DM us with info in this location.  We'd be happy to send over a compliment on your behalf.,
1058771991006756864,@jayramos1413 Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1058768806158442496,@chloeledwards_ This isn t the quality we d expect. Please DM us with info on this location  along with your number  https://t.co/D1ktjQ95Df,
1058766757270351872,@DiemKatie That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!,
1058765864097538048,@jamie_ski We're sorry to hear that! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1058759998111731712,@aliesha_mcevers Oh no! Please DM us the restaurant location and your phone # so we can make this right. Thanks!,
1058759474914168832,@Traderjoe52 Thank you for bringing this to our attention! Please DM us the restaurant location.,
1058755919440420864,@Jdogg834 That's not okay! Please DM us the restaurant location and your phone # so we can look into this. Thanks!,
1058750316328427521,@AM2DM  ,
1058748537641558022,@ToonWorldOmega Oh hey,
1058746545015787520,@Tailgate_Tour @ccfreestyle @dmcallister26 @OleMissFB  ,
1058732112554192898,@videodude1116 Thank you for the feedback. We will share this with our product team.,
1058702229044191232,@NightlyDaze This isn t the service we d expect. Please DM us with info on this location  along with your number  a  https://t.co/NS7V1x0Qej,
1058695439350939648,@NickKropp Oh no! Please DM us with info on this location  along with your number  and we'll make it up to you.,
1058691324466155520,@keemyo99 That's not okay. Please DM us with the address of this location  along with your phone number  and we'll make it up to you.,
